Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
317307,6,64,1.904679552526779,1.904679552526779,0,0,0,0,0.5,1,0,0,0,0,0,3933.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2052.2,66,928,134.22110138786223,211.75114473171703,80.8,169464288.6112846,13.5,16.384159398440744,300.11994062324703,45370.46723822884,1,244.6
271862.9,6,64,1.644785693321462,1.644785693321462,0,0,0,0,0.5,1,0,0,0,0,0,3397.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,422.9,66,92.7,75.40507936507936,10.84214876867014,80.9,0.1002941846847534,5.5,12.276398722356465,15.333113833920066,137.3751652809272,0.9,38.5
273678.6,7.1,89,1.6494190181413797,1.6494190181413797,0,0,0,0,0.5,0.9,0,0,0,0,0,3366.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1314,66,178.5,84.02798477494298,28.636698375219133,97.1,169464288.91124392,13.5,12.949580966689917,40.59601879052197,982.3262816231054,1,244.6
241229.6,6,64,1.4481712550453418,1.4481712550453418,0,0,0,0,0.5,1,0,0,0,0,0,2992.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,432.6,66,101.9,77.38948412698413,13.58313072609107,78.6,0.0001210927963256,5.5,12.43561853299145,19.20944769232469,211.419123000126,0.9,38.5
263428.3,7.1,63.4,1.6513045783456817,1.6513045783456817,0,0,0,0,0.5,0.9,0,0,0,0,0,3372.8,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1384.6,66,192.7,88.27600839519957,36.66359276899841,104.6,169464289.0104129,13.5,13.278141803076688,52.011077802154944,1587.9795069260097,1,244.6
277692.7,6,64,1.6447357295247826,1.6447357295247826,0,0,0,0,0.5,1,0,0,0,0,0,3401.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,442.4,66,101.3,78.39563492063493,14.764555383040165,81.2,0.0001781940460205,5.5,12.5141819435758,20.880234465104085,256.0058835348954,0.9,38.5
218451.5,6,86.6,1.3359485548558614,1.3359485548558614,0,0,0,0,0.4,1,0,0,0,0,0,2763.5,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1217.3,66,111,78.55036949505602,16.507211219129285,75.7,169464289.1111587,13.5,12.532782802731775,23.40198114399262,274.0410396342289,1,244.6
135100.1,6,64,0.8783807727327446,0.8783807727327446,0,0,0,0,0.5,1,0,0,0,0,0,1815.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,406.1,66,82.3,73.1431746031746,7.798312264924368,74.7,0.0001833915710449,5.5,12.092978855310626,11.028478968676492,67.61846006550769,0.9,38.5
199471.3,7.1,64,1.215736676480781,1.215736676480781,0,0,0,0,0.4,0.9,0,0,0,0,0,2492.2,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1435.1,66,346.2,89.40475264114971,64.76700489478114,163.7,169464289.2115845,13.5,13.303055390152872,92.22209261355842,11226.764536749712,1,244.6
338236.4,6,64,2.034532003140824,2.034532003140824,0,0,0,0,0.5,1,0,0,0,0,0,4211.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,455.4,67.9,105.6,82.94789682539682,15.639548764187603,80.5,0.0001183986663818,5.5,12.877450510461635,22.11766197170948,279.5689041792643,0.9,38.5
256942.4,6,60.7,1.574518621267648,1.574518621267648,0,0,0,0,0.6,1,0,0,0,0,0,3260.6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1427.7,66,260,92.56957087803838,47.42104152417286,97.5,169464289.3112992,13.5,13.6068816512355,67.21691490389246,2271.90032633029,1,244.6
191156.8,6,64,1.188178939471297,1.188178939471297,0,0,0,0,0.5,1,0,0,0,0,0,2459.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,419.4,66,88.1,75.16313492063492,10.095118395826566,79,6.959438323974609e-05,5.5,12.257515444741028,14.276653349140052,114.60274563807003,0.9,38.5
322270.6,7.1,83.1,1.851105960646252,1.851105960646252,0,0,0,0,0.4,0.9,0,0,0,0,0,3793.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1366.8,66,232.5,88.02211298934984,40.48197224268514,96.5,169464289.41177398,13.5,13.273795533566917,57.34991940080597,1726.8803897858247,1,244.6
262670.2,7.1,63.5,1.6762634606072735,1.6762634606072735,0,0,0,0,0.4,0.9,0,0,0,0.1,0,3374.5,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,496.2,67.9,162.4,87.91583333333332,32.038896621813606,88.2,0.0998293876647949,5.5,13.243035485629616,45.30984212603833,1467.973425595238,0.9,38.5
276414.4,5.4,63.5,1.839359293283592,1.839359293283592,0,0,0,0,0.5,0.9,0,0,0,0,0,3391.1,0,0.1,0,0,0,0,0,0.9,0,0,0.1,0,0,0.9,0.9,1345.8,64.8,214,87.18835404576504,36.80455641981749,80.5,169464289.4911998,13.5,13.201965653755746,52.16735149823857,1367.2475693034362,1,244.6
211604.9,7.1,70.4,1.2649434519315794,1.2649434519315794,0,0,0,0,0.5,0.9,0,0,0,0,0,2608.3,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,699.1,95.4,342,156.17365079365078,91.79611826324889,106.5,0.0493264913558959,5.5,17.337809842115007,129.81931542109112,9622.567435500128,0.9,38.5
238465.2,6,64,1.4613350062657289,1.4613350062657289,0,0,0,0,0.5,1,0,0,0,0,0,3030.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1492.5,66,342,96.9089908504808,66.85236353341143,78.1,169464289.51164392,13.5,13.922552900574336,94.75678232687554,4519.068548124725,1,244.6
198616.5,7.1,64,1.2244536135235546,1.2244536135235546,0,0,0,0,0.4,0.9,0,0,0,0,0,2498.4,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,844.6,66,507,130.15087301587303,146.73815862926716,162.7,0.0998677015304565,5.5,15.718493990493457,207.51909405116425,40720.67202412446,0.9,38.5
236804.8,6,64,1.4479847683148874,1.4479847683148874,0,0,0,0,0.5,1,0,0,0,0,0,3003.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2071.8,66,928,135.6923804351823,211.52384104998515,78.5,169464289.6116753,13.5,16.478640933007433,299.76110281122965,45256.14279934967,1,244.6
339170,6,64,2.03443480236359,2.03443480236359,0,0,0,0,0.5,1,0,0,0,0,0,4223.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,434.8,67.9,95.4,78.84924603174603,11.077075940401368,80.6,0.1000263929367065,5.5,12.555445370921955,15.665351026352322,147.7658660084404,0.9,38.5
265914.9,7.1,100.9,1.6602843425367488,1.6602843425367488,0,0,0,0,0.4,0.9,0,0,0,0,0,3406,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1315,60,192,84.3845775968957,31.61942491024858,90.1,169464289.9109509,13.5,12.995549194141512,44.826246446952,1170.2145822919806,1,244.6
298876.8,6,64,1.774499054038193,1.774499054038193,0,0,0,0,0.5,1,0,0,0,0,0,3685.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,445.6,67.8,100.4,80.41234126984128,13.166148994919018,80.9,0.0001371145248413,5.5,12.679220788783628,18.61974647283937,207.36557613693623,0.9,38.5
270698.2,7.1,64,1.5910470430213408,1.5910470430213408,0,0,0,0,0.5,0.9,0,0,0,0,0,3264.3,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1352.4,66,193.4,86.96962287282722,31.9111861736854,95.6,169464290.011407,13.5,13.177637095529082,45.19771591516316,1083.0680698201995,1,244.6
242889.8,6,64,1.524568157240006,1.524568157240006,0,0,0,0,0.5,1,0,0,0,0,0,3167.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,408.4,66,83.7,73.51988095238093,8.215889264394658,75.4,0.0995416164398193,5.5,12.123880306811785,11.619022024662438,75.09322604875284,0.9,38.5
70860.2,6,64,0.4582152381982943,0.4582152381982943,0,0,0,0,0.5,1,0,0,0,0,0,950.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1163.1,66,91,75.03824338715981,9.642364912825098,75.3,169464290.0110114,13.5,12.245101626665964,13.60672282738155,92.60641868019204,1,244.6
268391.6,6,64,1.5745255000270677,1.5745255000270677,0,0,0,0,0.5,1,0,0,0,0,0,3272.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,438.8,66,100.9,77.80242063492065,14.045849944750644,81.2,4.761219024658203e-05,5.5,12.467613695563545,19.86383148692375,230.1604691830436,0.9,38.5
286592.3,7.1,64,1.8418795021072925,1.8418795021072925,0,0,0,0,0.4,0.9,0,0,0,0,0,3807.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1818,66,684.3,114.5068037225932,146.20894014802957,159.7,169464290.212583,13.5,15.064515521231266,207.39411119708075,28834.517938226367,1,244.6
259236,6,64,1.5145070496270947,1.5145070496270947,0,0,0,0,0.5,1,0,0,0,0,0,3149.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,458.2,67.9,105.8,83.31892857142857,15.892138103244935,81.3,0.0001791954040527,5.5,12.906229936587398,22.474877240715223,288.8343377267573,0.9,38.5
340005.6,6,64,2.034349767375168,2.034349767375168,0,0,0,0,0.5,1,0,0,0,0,0,4233.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1258,66,111,81.10494202950473,16.96113230091253,80.6,169464290.31105572,13.5,12.742175933499697,24.000580516176832,288.5363869037656,1,244.6
312607.4,7.1,83.1,1.8509106693749835,1.8509106693749835,0,0,0,0,0.5,0.9,0,0,0,0,0,3811.5,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,565.1,67.8,213.6,102.15492063492064,51.87854978448776,98.5,0.1000139951705932,5.5,14.252667721142323,73.3673487014704,3326.528223481985,0.9,38.5
278488.7,8.2,70.4,1.654587240163115,1.654587240163115,0,0,0,0,0.4,0.8,0,0,0,0,0,3389,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1571.3,66,284.4,100.1789280220124,58.41294304927062,118.3,169464290.5113053,13.5,14.142050432549382,82.87113284281118,3609.88736343604,1,244.6
214724.7,6,64,1.334492033528642,1.334492033528642,0,0,0,0,0.5,1,0,0,0,0,0,2779.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,413.7,66,85.8,74.4020238095238,9.176143913768222,76.3,0.0001343011856079,5.5,12.1959306758997,12.97702717313835,93.66396697845803,0.9,38.5
241596.8,6,64,1.4711166233785216,1.4711166233785216,0,0,0,0,0.5,1,0,0,0,0,0,3064.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1189.1,66,99.5,76.59980986978279,11.635404410411448,78.7,169464290.6116479,13.5,12.371904412916017,16.454031291807762,136.94563925969183,1,244.6
211497.4,6,64,1.2511626703837877,1.2511626703837877,0,0,0,0,0.5,1,0,0,0,0,0,2606.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,417.3,66,90.1,74.36119047619047,9.774765269088212,80.1,0.0001213073730468,5.5,12.191509759609644,13.823605612558044,115.19787471655329,0.9,38.5
243823.6,7.1,64,1.532523183386102,1.532523183386102,0,0,0,0,0.4,0.9,0,0,0,0,0,3162.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1472.1,66,356.7,92.05095930385404,68.2663742831355,160.5,169464290.7110539,13.5,13.510744345216494,97.167130311839,11275.952662865477,1,244.6
340652.6,6,64,2.034284458977223,2.034284458977223,0,0,0,0,0.5,1,0,0,0,0,0,4241.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,455.6,67.9,105.8,83.00623015873016,15.721407283198806,80.5,4.8208236694335935e-05,5.5,12.881928750306406,22.233427399490903,282.55570973481986,0.9,38.5
329614,6,64,2.034267703192888,2.034267703192888,0,0,0,0,0.5,1,0,0,0,0,0,4243.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1228.4,66,111,79.32759733558495,15.321421168133284,77.8,169464290.8115343,13.5,12.601195045954876,21.68221486987181,235.4514883205742,1,244.6
138332.8,8.2,124,0.7422500913856098,0.7422500913856098,0,0,0,0,0.4,0.8,0,0,0,0,0,1491.3,0,0.1,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,612.4,69.2,202.8,104.24444444444444,46.08426262196575,124.9,0.0582993984222412,5.5,14.367685263309392,65.17298921194745,3588.9973474426806,0.9,38.5
241829.8,6,81.8,1.4036448991217527,1.4036448991217527,0,0,0,0,0.6,1,0,0,0,0,0,2928.9,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1743.1,54,342,113.5429582186819,75.64489609613503,86.8,169464290.8531905,13.5,15.070652067727432,107.2086991610338,5775.83758333316,1,244.6
202038.9,6,62.4,1.35229906300227,1.35229906300227,0,0.1,0,0,0.5,1,0,0,0.1,0.3,0,2670.2,0,0.3,0,0,0,0,0,1,0,0,0,0,0,1,1,418.5,66,88.9,74.59805555555555,9.415089952720278,77.9,0.008968186378479,5.5,12.211012601299585,13.31494790209968,102.05227303791888,0.9,38.5
14976.6,10.4,79.9,16.48769549283751,16.48769549283751,0,0,0.1,0,0.1,0.6,0,0,0.2,0.6,0,4.5,0,0.6,0.2,0,0,0,0,0.6,0.4,0,0,0,0,1,1,2085.8,66,568.4,128.91080498921443,132.53747486925042,411.8,169464290.8535001,13.5,15.553187441864049,172.9480696032135,24049.31913407309,1,244.6
130256.1,6,61,40.29008810784221,40.29008810784221,0,0,0,0,0.6,1,0,0,0,0.6,0,1703.5,0,0.6,0,0,0,0,0,1,0,0,0,0,0,1,1,1562.1,168.7,1093,394.0166666666667,345.07589316539645,195.3,0.0745356082916259,5.5,26.959062679380253,488.0110081625128,136466.25767460317,0.9,38.5
310168.6,6,69.9,1.8390740210338528,1.8390740210338528,0,0,0,0,0.5,1,0,0,0,0,0,3840.1,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,2417.4,66,1093,158.84535027322178,250.377691403554,80.5,169464291.067929,13.5,17.819325120762382,354.8482449804048,63384.65990468783,1,244.6
119422.6,6,64,0.7278998344668682,0.7278998344668682,0,0,0,0,0.5,1,0,0,0,0,0,1519.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,413.2,66,87.8,73.88753968253968,8.960606962390283,78,8.950233459472656e-05,5.5,12.15341061350189,12.67221189330712,92.48048444192492,0.9,38.5
156210.2,6,64,0.9612428496135011,0.9612428496135011,0,0,0,0,0.5,1,0,0,0,0,0,2006.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1204.3,66,113.5,77.61685222929805,14.344771812461325,78.1,169464291.01176056,13.5,12.456199741507342,20.328478097362595,207.80686374173115,1,244.6
149779.5,6,64,0.8845344603408932,0.8845344603408932,0,0,0,0,0.5,1,0,0,0,0,0,1846.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,433.1,66,99.4,76.34365079365081,12.830971382932002,81.1,0.0001063108444213,5.5,12.349532646877698,18.145733748163508,208.61221327790372,0.9,38.5
214562.3,7.1,64,1.3717382705992909,1.3717382705992909,0,0,0,0,0.4,0.9,0,0,0,0,0,2843.2,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1651.3,66,525.5,102.9440226302765,106.9943686031665,160.6,169464291.2110172,13.5,14.271322644413894,151.93811885816376,19689.70002689973,1,244.6
282976.4,7.1,87.1,1.641137822794165,1.641137822794165,0,0,0,0,0.4,0.9,0,0,0,0,0,3414.8,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,517.8,70.5,157.2,93.90623015873015,30.757925005611234,106.3,0.0775321006774902,5.5,13.682462288826963,43.498274693389966,1641.37952984064,0.9,38.5
249324,6,64,1.4476179683093358,1.4476179683093358,0,0,0,0,0.5,1,0,0,0,0,0,3026.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1515.2,66,342,98.32288300107186,67.16221074792756,81.1,169464291.2339846,13.5,14.031852260335071,95.15095044373054,4556.275610127155,1,244.6
297908.3,7.1,83.1,1.8507696845872583,1.8507696845872583,0,0,0,0,0.5,0.9,0,0,0,0,0,3828.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,486.9,67.8,149.2,85.01031746031745,26.85246379479571,93.3,0.0999629020690918,5.5,13.01855620575038,37.97511848173259,1289.1964778281683,0.9,38.5
321386.5,6,64,1.904186045142196,1.904186045142196,0,0,0,0,0.5,1,0,0,0,0,0,3983.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1363.2,66,246,88.14275170907524,43.60653365738524,80.8,169464291.3115465,13.5,13.276492338591147,61.81209519079685,1920.833720961845,1,244.6
209386.1,8.2,57.7,1.277428706643419,1.277428706643419,0,0,0,0,0.4,0.8,0,0,0,0,0,2589.4,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,596.1,66,175.8,101.46896825396826,46.043965600378776,106.2,0.0999289035797119,5.5,14.165951025906557,65.11600061749593,2789.673317397329,0.9,38.5
304062.8,7.1,57.7,2.0297082135879942,2.0297082135879942,0,0,0,0,0.4,0.9,0,0,0,0,0,3832.2,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1536.7,66,217,99.35492379481543,50.761054993675245,91.1,169464291.611481,13.5,14.107367228375386,71.89487842470164,2590.828296377588,1,244.6
182501.6,6,64,1.094275484333144,1.094275484333144,0,0,0,0,0.5,1,0,0,0,0,0,2290.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,428.8,68.5,95,79.1442857142857,10.34643411420121,78.3,0.0001569032669067,5.5,12.577090958788975,14.63206744650301,121.71145918367348,0.9,38.5
218849.7,8.2,57.7,1.4765740596214842,1.4765740596214842,0,0,0,0,0.4,0.8,0,0,0,0,0,2751.2,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1417.9,66,274.8,89.16410763127483,50.349754287984325,178.3,169464291.667828,13.5,13.261801694976214,71.73074179892228,7465.52196875154,1,244.6
290169.8,6,64,1.77414434354233,1.77414434354233,0,0,0,0,0.5,1,0,0,0,0,0,3716.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,441.2,67.8,105.6,80.8261507936508,13.812780716589948,78.2,0.0090850114822387,5.5,12.71181615205867,19.534221823487066,218.47046956097256,0.9,38.5
198663.2,6,64,1.1875496174463218,1.1875496174463218,0,0,0,0,0.5,1,0,0,0,0,0,2487.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1214.2,66,111,78.34376129546408,13.530578075560571,78.9,169464291.6117122,13.5,12.522670664049029,19.145490651524305,183.57678965289008,1,244.6
246366.2,8.2,80.8,1.5702403028501544,1.5702403028501544,0,0,0,0,0.5,0.8,0,0,0,0,0,2998.1,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,861.9,109.2,342,186.8781746031746,84.15155843798966,128.2,0.0998085021972656,5.5,19.08375867476787,119.00827523783704,7909.515040753338,0.9,38.5
304018.5,7.1,83.1,1.8507425871593828,1.8507425871593828,0,0,0,0,0.4,0.9,0,0,0,0,0,3838,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1775.7,66,342,115.06402143994634,75.9488911539079,91.4,169464291.9116651,13.5,15.183210180153347,107.5704199947248,5792.854850463739,1,244.6
289220.4,7.1,81.8,1.6600269909873997,1.6600269909873997,0,0,0,0,0.4,0.9,0,0,0,0,0,3439.1,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,491,69.3,131.6,91.08400793650792,23.317010225376,92.3,0.0347953081130981,5.5,13.484227185824755,32.97523209471887,697.4580483591584,0.9,38.5
295563.2,6,63.4,1.8342547616315936,1.8342547616315936,0,0,0,0,0.6,1,0,0,0,0,0,3848.2,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,1497.7,54,230,97.3560308108644,51.29991609142688,94.1,169464291.9765833,13.5,13.9444262058884,72.69418727396291,2655.941434996881,1,244.6
227415.5,6,64,1.337459123488375,1.337459123488375,0,0,0,0,0.5,1,0,0,0,0,0,2805.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,436.5,66,106.5,79.2325396825397,15.793244214143508,78.1,0.0999280929565429,5.5,12.580919406459714,22.335020161512155,283.4829540186445,0.9,38.5
66757.2,6,64,0.4275822980491715,0.4275822980491715,0,0,0,0,0.5,1,0,0,0,0,0,895.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1196.6,66,111,77.24952558148766,13.296767210258626,75.8,169464292.0115177,13.5,12.426710716117828,18.834810464611564,177.65851953301768,1,244.6
217385.2,6,64,1.2707908805806358,1.2707908805806358,0,0,0,0,0.5,1,0,0,0,0,0,2666.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,430.6,66,97.3,76.52107142857145,12.294764940306118,81.6,0.0001085996627807,5.5,12.365958512383122,17.387423324770147,175.76747661564625,0.9,38.5
267681.7,8.2,70.4,1.6453045835349271,1.6453045835349271,0,0,0,0,0.4,0.8,0,0,0,0,0,3416.2,0,0,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1758.6,66,521,108.81354778778154,108.5593623761155,187.4,169464292.2111546,13.5,14.632524946472632,154.18280649416323,20470.967368024976,1,244.6
312693.9,6,60.7,1.83403594394448,1.83403594394448,0,0,0,0,0.5,1,0,0,0,0,0,3851.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,469.3,66,121.4,83.38242063492063,22.122181733708267,98.1,0.0283246040344238,5.5,12.899538723225549,31.285489437092583,661.484938759763,0.9,38.5
331949.6,6,64,2.03402629509431,2.03402629509431,0,0,0,0,0.5,1,0,0,0,0,0,4273.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1404.6,66,260,91.10823718936722,47.54449116388178,77.9,169464292.28265068,13.5,13.505884644385276,67.3504585990642,2281.579897078547,1,244.6
228657.1,7.1,83.1,1.3306334140461686,1.3306334140461686,0,0,0,0,0.5,0.9,0,0,0,0,0,2753.9,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,516.8,70.4,164.4,93.27440476190476,31.328650157647253,96.4,0.1001944065093994,5.5,13.640291152465227,44.30540194378675,1406.020258361678,0.9,38.5
320175.1,7.1,64,1.850655938611388,1.850655938611388,0,0,0,0,0.4,0.9,0,0,0,0,0,3848,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1428,66,246,92.32430413411836,44.94537028793885,93.4,169464292.33466282,13.5,13.541398313738052,62.49506698941443,1963.242364910744,1,244.6
242158.2,6,63.5,1.4626775509504386,1.4626775509504386,0,0,0,0,0.5,1,0,0,0,0.1,0,2925,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,437.1,66,101.1,77.52178571428571,13.96422845291576,81.1,0.0770015954971313,5.5,12.44521542655597,19.748401266189727,228.9808847789116,0.9,38.5
235328.1,7.1,63.6,1.6922294006440872,1.6922294006440872,0,0,0,0,0.4,0.9,0,0,0,0,0,3130.9,0,0.1,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1259.2,66,142.8,80.88396132505265,21.30347828301226,88.4,169464292.5725006,13.5,12.717174258949868,30.2504396694821,531.7701439545519,1,244.6
217644.6,6,64,1.3039914437127638,1.3039914437127638,0,0,0,0,0.5,1,0,0,0,0,0,2742.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,430.8,66,98.5,76.94678571428571,12.68140395487088,78.8,6.530284881591796e-05,5.5,12.400702600958748,17.934213462910204,182.5109800170068,0.9,38.5
242131.8,6,64,1.460650562271104,1.460650562271104,0,0,0,0,0.5,1,0,0,0,0,0,3072.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1223.3,66,111,78.95282400562974,15.39995046749634,78.9,169464292.51158172,13.5,12.5608128567473,21.79389919078604,237.972694115466,1,244.6
21991.8,1.8,19.2,0.4675699222834882,0.4675699222834882,0,0,0,0,0.1,0.3,0,0,0,0,0,294.5,0,0,0,0,0,0,0,0.3,0,0,0.7,0,0,0.3,0.3,311.1,49.2,81.3,60.36781746031746,12.258202085275368,50.9,0.0173209905624389,5.5,10.964660225848707,17.335715639306578,174.60568649218948,0.9,38.5
32532.3,4,12.9,0.7411814091013116,0.7411814091013116,0,0,0,0,0.1,0.1,0,0,0,0,0,428.1,0,0,0,0,0,0,0,0.1,0.2,0,0.7,0,0,0.3,0.3,1062.7,42,266,65.4569287691153,51.82888434849807,165.2,169464292.6695711,13.5,11.31689870845114,73.99258605810671,8055.468332379112,1,244.6
343871.7,6,64,2.033959355817808,2.033959355817808,0,0,0,0,0.5,1,0,0,0,0,0,4281.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,441,66,101.3,78.24480158730158,14.720245487664585,80.4,0.0001011848449707,5.5,12.50233094228438,20.817570810116614,254.4462562200806,0.9,38.5
311551.8,7.1,57.7,1.979341889432947,1.979341889432947,0,0,0,0,0.4,0.9,0,0,0,0,0,3855,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,1355.5,66,206.4,87.33204514611634,35.16040986072311,93.7,169464292.8114685,13.5,13.222414968605378,49.80087125549733,1282.1512509440558,1,244.6
203223.2,7,64,1.7795148643184988,1.7795148643184988,0,0,0,0,0.3,0.6,0,0,0,0,0,2570.5,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0,0,0.8,0.8,497,53.5,146.5,85.38269841269842,31.996905703182065,101.6,0.0998171091079711,5.5,13.02225047658363,45.25045799941312,1808.644839884102,0.9,38.5
245783.8,6,64,1.4805775487661847,1.4805775487661847,0,0,0,0,0.5,1,0,0,0,0,0,3119.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1463.4,42,246,95.10004881083827,55.64381452438897,78.5,169464292.81144428,13.5,13.79800366810338,78.828963470652,3126.068312384816,1,244.6
222756.8,7.1,64,1.297184073840724,1.297184073840724,0,0,0,0,0.5,0.9,0,0,0,0,0,2690.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,463,68.2,117.6,82.60607142857143,17.078727270047093,93.3,0.099794316291809,5.5,12.844052454287096,24.152967733371824,482.7643218537416,0.9,38.5
344354.5,6,64,2.033912255513166,2.033912255513166,0,0,0,0,0.5,1,0,0,0,0,0,4287.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1374.1,66,214,88.85502673582008,36.6271144458177,80.5,169464292.91137537,13.5,13.331604279945587,51.91878184961018,1353.4563493375065,1,244.6
245781.1,6,69.9,1.4855325692878791,1.4855325692878791,0,0,0,0,0.5,1,0,0,0,0,0,3132.2,0,0.1,0,0,0,0,0,1,0,0,0,0,0,1,1,436.6,66,100.2,78.23373015873017,12.596891729034308,78.1,0.1002846956253051,5.5,12.503316656746218,17.814695126945786,181.159797367095,0.9,38.5
165862,6,64,1.053920891387582,1.053920891387582,0,0,0,0,0.5,1,0,0,0,0,0,2221.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1195.4,66,111,77.22408271681878,12.72586401854872,74.7,169464293.0116268,13.5,12.43203284498583,18.006286347587718,162.4531266025859,1,244.6
203570.5,7.1,64,1.2144982044940658,1.2144982044940658,0,0,0,0,0.5,0.9,0,0,0,0,0,2538.7,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,787.5,68.5,430.2,122.83015873015874,117.05413461613914,165.5,0.0998766899108886,5.5,15.364554194953683,165.53954470598998,30420.05312673217,0.9,38.5
