Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight
444.1,6,64,8.705211289827846,8.705211289827846,0,0.07,0.12,0.21,0.16,0.78,0,0,0.82,1.99,0.54,4.97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,692.95,57.92,73.59,65.79709564068543,5.471260711339002,65.6,84667020.9907139,9.5,11.46766727252984,7.73827897189489,40.4405778528886,0.89,141.55
535.5051546391752,6,64,9.747218772771562,9.747218772771562,0,0.1443298969072164,0.1649484536082474,0.3195876288659793,0.1443298969072164,0.6494845360824743,0,0,1.4123711340206186,1.9381443298969072,0.711340206185567,6.216494845360825,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,674.2061855670103,59.37113402061856,77.31958762886597,66.24036717120045,6.493783431711877,66.1340206185567,69828470.92035817,9.41237113402062,11.501142149863252,9.1871184692943,53.746047714146606,0.8762886597938144,135.1443298969072
85.42,6,64,403503.59737234487,403503.59737234487,0,0.06,0.16,0.14,0.16,0.76,0,0,0.06,0.16,0.18,0.98,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,718.18,61.32,81.1,69.12668615938584,6.736910190497165,67.75,101600434.3507503,9.5,11.754959724686524,9.53881020262455,53.47669874963978,0.9,141.55
100.94,6,64,141788.00754318736,141788.00754318736,0,0.27,0.1,0.17,0.33,0.76,0,0,0.27,0.12,0.23,1.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.48,60.85,80.16,68.05666326067293,6.919364965143611,68.58,84667028.62571824,9.5,11.660489817080066,9.782840231013246,58.92222731126552,0.9,141.55
92.32,6,64,614773.3155393008,614773.3155393008,0,0.26,0.37,0.04,0.23,0.78,0,0,0.27,0.37,0.04,1.06,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,756.92,66.89,80.49,72.49171951612198,5.226239155643653,71.96,84667028.6257944,9.5,12.039774828573478,7.396839459280544,31.18464649590313,0.94,141.55
97.52,6,64,22467.69999081864,22467.69999081864,0,0.26,0.37,0.12,0.15,0.56,0,0,0.26,0.37,0.12,0.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,743.15,63.8,79.67,70.98848025108705,5.851985652396269,69.52,84667028.62588474,9.5,11.91318195171199,8.262857330543275,44.20906903855481,0.94,141.55
120.89,6,64,46421.44046379942,46421.44046379942,0,0.24,0.16,0.29,0.24,0.64,0,0,0.24,0.21,0.43,1.24,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,702.6,60.86,79.56,66.97396786954874,7.180268063049165,67.03,84667028.62601833,9.5,11.560380365697547,10.1638026199208,67.45243829251822,0.89,141.55
121.5,6,64,18877.38174903307,18877.38174903307,0,0.2,0.17,0.15,0.21,0.76,0,0,0.21,0.25,0.19,1.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.15,60.48,76.14,67.32562318112745,5.4930503404713225,68.15,84667028.6261134,9.5,11.599343372042371,7.750726378778886,37.24916747076777,0.91,141.55
101.46,6,64,227027.0180332941,227027.0180332941,0,0.21,0.2,0.14,0.21,0.73,0,0,0.21,0.22,0.18,1.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,723.7,59.89,79.97,69.17646032553618,6.384787696193898,68.13,84667028.6261901,9.5,11.756482680763622,9.027257476423936,45.556995936170495,0.95,141.55
102.72,6,64,13545.943100833556,13545.943100833556,0,0.08,0.05,0.38,0.19,0.57,0,0,0.08,0.05,0.63,0.92,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,684.01,57.79,79.69,65.86583666561336,8.447723748592836,64.9,84667028.62628777,9.5,11.464987944142049,11.960777916525153,81.25204453687209,0.93,141.55
83.11,6,64,235127.44857358377,235127.44857358377,0,0.1,0.28,0.49,0.07,0.23,0,0,0.1,0.28,0.66,0.37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,663.66,55,76.33,63.11823550795609,8.630873797809373,63.52,84667028.62644686,9.5,11.22810126201753,12.20861539683899,83.45302818728611,0.92,141.55
101.63,6,64,234698.63038686663,234698.63038686663,0,0.1,0.09,0.47,0.18,0.44,0,0,0.1,0.09,0.67,0.82,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,676.95,56.14,76.99,64.87257801778544,8.287685114422786,64.09,84667028.62655407,9.5,11.374040105335329,11.728000493789564,85.68495070083134,0.86,141.55
97.1,6,64,71092.63432376536,71092.63432376536,0,0.11,0.32,0.36,0.13,0.37,0,0,0.11,0.32,0.53,0.68,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,688.05,57.33,77.11,65.62138952786978,7.679975155042181,65.89,84667028.62666233,9.5,11.446725493372863,10.863643519017696,69.16574254866453,0.94,141.55
107.85,6,64,192971.4510264147,192971.4510264147,0,0.16,0.04,0.43,0.12,0.53,0,0,0.16,0.04,0.67,0.97,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,671.48,57.97,77.08,64.08360788708197,6.634944339237235,63.17,84667028.6267592,9.5,11.309805081923637,9.386606069480742,56.37928607548506,0.83,141.55
109.83,6,64,45282.16745907664,45282.16745907664,0,0.15,0.11,0.31,0.16,0.65,0,0,0.16,0.15,0.47,1.12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,685.89,58.08,75.3,64.7716734625024,5.907643008228307,65.35,84667028.6268506,9.5,11.373631098131536,8.345216031581431,47.95563806400848,0.87,141.55
115.65,6,64,170978.84014360886,170978.84014360886,0,0.21,0.26,0.25,0.16,0.68,0,0,0.21,0.33,0.36,1.22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,702.88,56.92,79.12,66.94311159806826,7.49906528858695,66.86,84667028.6269257,9.5,11.565182777503171,10.602966333940014,65.884947740763,0.91,141.55
107.4,6,64,104814.84998147302,104814.84998147302,0,0.18,0.08,0.36,0.12,0.64,0,0,0.18,0.16,0.52,1.07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,656.54,57.16,71.44,62.30598256056809,4.788712893358406,63.18,84667028.62702106,9.5,11.154670040051633,6.772297874387236,29.93719765515429,0.87,141.55
107.56,6,64,4610.024718261398,4610.024718261398,0,0.19,0.12,0.22,0.21,0.74,0,0,0.19,0.13,0.29,1.27,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,707.06,60.6,78.57,68.08809624122009,6.218819650734621,66.41,84667028.62711442,9.5,11.66497013677159,8.800702320212984,44.50507668693785,0.94,141.55
128.8,6,64,1938.778315205426,1938.778315205426,0,0.17,0.16,0.26,0.22,0.64,0,0,0.17,0.33,0.45,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,695.62,57.97,79.48,66.20048084758379,7.536826922953745,67.04,84667028.62726349,9.5,11.497548711946388,10.659298424194944,66.5421210960692,0.9,141.55
142.37,6,64,362284.002926029,362284.002926029,0,0.25,0.18,0.16,0.27,0.69,0,0,0.25,0.38,0.24,1.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,725.93,62.27,80.73,69.47806778008713,6.631051305789069,68.9,84667028.6273872,9.5,11.781272736336213,9.371971212863386,54.67227187873106,0.93,141.55
121.46,6,64,150001.2318275944,150001.2318275944,0,0.24,0.23,0.22,0.2,0.55,0,0,0.24,0.23,0.35,1.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,706.96,59.09,78.37,67.0520436539295,6.654244089898791,68.54,84667028.62750739,9.5,11.559712646775845,9.41463804650642,54.98534109931686,0.85,141.55
140.9,6,64,63373.11789677352,63373.11789677352,0,0.31,0.26,0.06,0.24,0.81,0,0,0.31,0.37,0.08,1.67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734.84,63.29,78.96,69.84569076339898,5.621848046373093,70.5,84667028.62757716,9.5,11.816978392870066,7.93958286243199,37.28096572334759,0.93,141.55
118.61,6,64,150961.06535531444,150961.06535531444,0,0.21,0.17,0.17,0.24,0.71,0,0,0.22,0.26,0.27,1.26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.67,58.13,78.98,68.61441380012316,6.679336474937252,68.2,84667028.62766874,9.5,11.708231520392216,9.433863951158711,50.83180359441398,0.93,141.55
111.86,6,64,33227.033685683535,33227.033685683535,0,0.17,0.19,0.28,0.2,0.55,0,0,0.17,0.19,0.42,1.06,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,718.28,58.58,81.43,68.49297716202787,8.343098493297518,67.77,84667028.62779163,9.5,11.697817019106685,11.811520172572616,78.07571060148338,0.95,141.55
119.65,6,64,116837.6890334774,116837.6890334774,0,0.14,0.22,0.18,0.19,0.72,0,0,0.14,0.45,0.23,1.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,709.06,60.45,77.29,67.85070314455068,6.332929999569808,67.72,84667028.6279827,9.5,11.642299935089795,8.935075004480977,52.627222507341365,0.91,141.55
129.67,6,64,77526.45347393422,77526.45347393422,0,0.21,0.14,0.19,0.18,0.77,0,0,0.21,0.35,0.31,1.35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714.38,60.04,77.66,68.28920975412616,5.809993313197207,67.07,84667028.62816685,9.5,11.683935692171431,8.219920837810811,44.34688369309108,0.87,141.55
150.57,6,64,94706.83256237692,94706.83256237692,0,0.22,0.2,0.19,0.2,0.63,0,0,0.3,0.28,0.34,1.57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,730.51,63.6,78.67,70.03899318333026,5.67730391123062,69.35,84667028.62825844,9.5,11.821970850828572,8.02847240383542,37.35748581110245,0.93,141.55
118.5,6,64,435.5066717051331,435.5066717051331,0,0.2,0.28,0,0.18,0.92,0,0,0.26,0.38,0,1.51,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,738.44,66.52,78.45,70.46818086630432,4.325827699567779,70.08,84667028.62833484,9.5,11.871183898213571,6.12099813941913,21.64543951282755,0.94,141.55
146.88,6,64,1599.2911989333352,1599.2911989333352,0,0.21,0.24,0,0.22,0.9,0,0,0.22,0.66,0,1.57,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,728.15,66.24,75.65,69.07572535930701,3.272412717975176,69.56,84667028.62851217,9.5,11.752291901955465,4.622897667813586,13.953074949258989,0.88,141.55
126.56,6,64,46098.87433649779,46098.87433649779,0,0.2,0.14,0.48,0.14,0.41,0,0,0.2,0.38,0.65,0.95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,657.48,56.96,75.28,62.641161544209154,6.3462610066821545,62.31,84667028.62858692,9.5,11.18563913941528,8.984555976083971,53.70017405969971,0.86,141.55
104.36,6,64,146725.9504913561,146725.9504913561,0,0.14,0.33,0.17,0.2,0.64,0,0,0.16,0.4,0.27,0.99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,725.91,59,78.02,68.62878426350912,6.357082154243148,69.29,84667028.62865788,9.5,11.712674918491295,8.974963966760102,50.50013509833183,0.92,141.55
148.41,6,64,168024.1135501365,168024.1135501365,0,0.15,0.2,0.2,0.21,0.65,0,0,0.23,0.33,0.4,1.47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,737.01,62.08,80.6,70.06875874649944,7.063941629232972,70.01,84667028.6287465,9.5,11.829317434247152,9.983071413326876,61.35422856426607,0.94,141.55
102.27,6,64,28638.51919490508,28638.51919490508,0,0.13,0.16,0.49,0.09,0.36,0,0,0.13,0.22,0.72,0.68,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,667.99,55.77,74.2,64.06400337523674,6.615707296841589,62.92,84667028.62884238,9.5,11.302834474013844,9.35588039364759,61.79896722210031,0.74,141.55
133.91,6,64,9737.04022484807,9737.04022484807,0,0.21,0.09,0.23,0.26,0.74,0,0,0.22,0.29,0.33,1.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,701.56,60,77.9,66.24958499008731,6.245511535367124,67.28,84667028.62892008,9.5,11.501779098856955,8.824153682918313,45.16779271990082,0.91,141.55
129.97,6,64,14325.304429728976,14325.304429728976,0,0.23,0.26,0.13,0.18,0.63,0,0,0.23,0.35,0.23,1.32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,729.61,61.92,79.91,69.6618696951054,6.262252518577717,69.51,84667028.62902488,9.5,11.792049778903708,8.842292186870441,44.44962635235154,0.94,141.55
131.97,6,64,93969.29235758825,93969.29235758825,0,0.21,0.34,0.04,0.27,0.71,0,0,0.21,0.66,0.08,1.22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,744.89,64.56,77.03,71.11915045253164,4.219605498788319,70.72,84667028.62912416,9.5,11.923220028365089,5.975816577427794,22.827706716536536,0.88,141.55
145.71,6,64,301.61831227630483,301.61831227630483,0,0.25,0.37,0,0.23,0.7,0,0,0.25,0.65,0,1.45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,748.6,66.21,78.67,71.07208625993032,4.492401236083516,71.94,84667028.62917496,9.5,11.920043812345194,6.343637289956728,24.249168982346887,0.93,141.55
154.91,6,64,42297.45441570901,42297.45441570901,0,0.23,0.2,0.13,0.22,0.75,0,0,0.24,0.67,0.18,1.48,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,712.62,62.76,76.11,68.40062030539121,4.764689034257672,67.56,84667028.62924267,9.5,11.69400128251369,6.740001391147397,32.6967416912599,0.92,141.55
138.53,6,64,13232.43483530178,13232.43483530178,0,0.25,0.29,0.13,0.23,0.61,0,0,0.25,0.51,0.22,1.31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,727.64,62.08,77.8,69.44296828266333,5.028336048414277,68.57,84667028.62931022,9.5,11.778826830381934,7.106936471632511,31.44067515327603,0.91,141.55
108.21,6,64,69352.95905578075,69352.95905578075,0,0.1,0.1,0.28,0.19,0.65,0,0,0.1,0.16,0.46,1.04,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,694.98,55.49,79.43,66.10752667645393,8.559871495941307,66.74,84667028.6294126,9.5,11.4914084270494,12.117313157145183,84.00491711326914,0.92,141.55
128.05,6,64,173729.06600693587,173729.06600693587,0,0.17,0.1,0.2,0.24,0.74,0,0,0.17,0.37,0.22,1.32,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,707.67,61.12,79.79,67.71962214501184,7.114291315852415,67.02,84667028.6294939,9.5,11.630983217825918,10.062165547857685,62.91077136940535,0.94,141.55
121.84,6,64,229933.8163161176,229933.8163161176,0,0.14,0.19,0.33,0.16,0.57,0,0,0.14,0.41,0.51,1.01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,687.24,56.09,75.71,64.7978039040423,7.31029925371244,65.09,84667028.62965196,9.5,11.3798522853091,10.340627510224763,67.43890959708999,0.88,141.55
165.52,6,64,11082.675538831763,11082.675538831763,0,0.3,0.23,0.11,0.25,0.78,0,0,0.31,0.66,0.21,1.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,724.31,62.53,77.1,69.03535704727848,5.510298160950575,68.94,84667028.62974131,9.5,11.744320368397732,7.799391323266168,38.81742243411259,0.94,141.55
175.78,6,64,955.3904251540524,955.3904251540524,0,0.32,0.22,0,0.26,0.88,0,0,0.41,0.52,0,2.05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,753.09,67.01,78.05,71.75677158007112,4.324664633393645,71.54,84667028.62984456,9.5,11.977927532559852,6.118667688053648,24.09310224053376,0.9,141.55
130.03,6,64,1351.8754623565917,1351.8754623565917,0,0.28,0.5,0,0.14,0.6,0,0,0.28,0.61,0,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,758.52,67.13,79.51,72.50280991527393,4.2178109774893375,71.73,84667028.62994413,9.5,12.039874157442751,5.96972215336182,20.919170390853324,0.88,141.55
148.14,6,64,63248.00006030284,63248.00006030284,0,0.19,0.34,0.03,0.29,0.66,0,0,0.2,0.64,0.07,1.42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,745.99,64.18,76.26,70.80683607379892,4.241436211720396,71.03,84667028.63017619,9.5,11.898339699732803,5.999597593542152,29.03261674456961,0.82,141.55
100.57,6,64,126824.56016097411,126824.56016097411,0,0.16,0.16,0.4,0.15,0.46,0,0,0.2,0.16,0.55,0.84,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,698.32,57.62,81.12,67.44152649874205,8.405967395100083,65.24,84667028.63044898,9.5,11.602208009528674,11.893783567381345,79.41392539648764,0.93,141.55
142.21,6,64,3270.5790189949294,3270.5790189949294,0,0.18,0.25,0.19,0.17,0.8,0,0,0.19,0.66,0.31,1.37,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,711.74,61.04,77.41,68.31090547374022,6.097508660028716,67.16,84667028.63054544,9.5,11.687282097903733,8.623482121309772,49.63683494690012,0.93,141.55
94.53,6,64,531529.6545062441,531529.6545062441,0,0.07,0.14,0.48,0.11,0.38,0,0,0.07,0.15,0.72,0.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,670.92,55.37,77.64,63.9327030908548,7.9044414141017105,63.18,84667028.63068677,9.5,11.296200967353066,11.15955034439013,73.85291494944344,0.88,141.55
157.7,6,64,904.01012173061,904.01012173061,0,0.25,0.37,0,0.22,0.81,0,0,0.34,0.54,0.04,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,769.64,67.37,81.07,73.76349308074965,4.869957631033902,72.93,84667028.63078697,9.5,12.144694159712094,6.882696983601981,26.980464882983057,0.93,141.55
111.62,6,64,1706.771245598915,1706.771245598915,0,0.43,0.38,0.05,0.12,0.67,0,0,0.45,0.43,0.08,1.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,730.34,64.2,74.71,69.11482735496358,3.738546714232037,69.78,84667028.63090748,9.5,11.750044360967502,5.267499498178064,25.142709973234588,0.66,141.55
132.03,6,64,337.5296820199786,337.5296820199786,0,0.52,0.09,0,0.16,1,0,0,0.53,0.59,0,1.41,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,708.92,66.16,70.6,67.57339658243373,1.7549641747630462,67.36,84667028.63097847,9.5,11.624368940891332,2.479851394015902,5.3280460147485,0.63,141.55
191.24,6,64,286.2567449513223,286.2567449513223,0,0.37,0.04,0,0.3,1,0,0,0.41,0.89,0,1.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,710.88,66.16,70.72,67.7111201674143,1.9326033532075164,67.52,84667028.63109681,9.5,11.63721402755062,2.734785283461416,4.562081159948103,0.88,141.55
196.37,6,64,249.50302016454395,249.50302016454395,0,0.26,0.09,0,0.29,1,0,0,0.32,0.95,0,1.96,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714.12,66.16,71.68,68.03310066868116,2.233582523894932,67.88,84667028.6312741,9.5,11.66411555601208,3.1579567997126663,6.015633786399292,0.88,141.55
180.84,6,64,107.36350075138448,107.36350075138448,0,0.42,0.07,0.03,0.26,0.97,0,0,0.46,0.79,0.05,1.85,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,703.6,64,71.08,67.07071236812722,2.712414399953232,67.24,84667028.63167538,9.5,11.57967173781824,3.8310156885297015,9.730180135452883,0.9,141.55
156.61,6,64,95.59385607287194,95.59385607287194,0,0.27,0.37,0,0.16,1,0,0,0.31,0.86,0,1.75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,734.32,66.08,73.6,69.85960614669129,3.301892981109664,69.6,84667028.6320035,9.5,11.819552730007242,4.669451740672056,11.676561067461671,0.94,141.55
161.04,6.11,64,43.64319199191624,43.64319199191624,0,0.28,0.48,0,0.11,0.99,0,0,0.3,0.99,0.04,1.72,0,0,0,0,0,0,0,0.99,0.01,0,0,0,0,1,1,752.92,66.4,88.16,70.92788016627335,6.405038021639988,71.76,84667028.63224839,9.5,11.90627872540298,9.069055378952784,160.36873211704403,0.8,141.55
123.22,6,64,80563.68031670108,80563.68031670108,0,0.17,0.41,0.14,0.12,0.83,0,0,0.25,0.58,0.19,1.4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,718.72,63,73.88,68.36465728956286,3.694548368732775,68.44,84667028.63246521,9.5,11.6870823693968,5.228183280385671,24.335273272070705,0.83,141.55
104.34,6,64,491976.5986214916,491976.5986214916,0,0.1,0.16,0.25,0.07,0.7,0,0,0.33,0.17,0.34,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,681.3,58.4,71.55,64.52470781828251,5.309115758276696,64.93,84667028.63253446,9.5,11.352906307808423,7.494484057525877,40.76572175557371,0.89,141.55
133.63,6,64,28834.97440630591,28834.97440630591,0,0.14,0.23,0.25,0.17,0.74,0,0,0.36,0.39,0.39,1.43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,705.55,57.72,76.35,66.27849223282739,6.381415235203407,67.06,84667028.63260093,9.5,11.503619752531431,9.00784305162326,54.26295896171303,0.88,141.55
98.43,6,64,286174.2459381465,286174.2459381465,0,0.34,0.14,0.21,0.11,0.79,0,0,0.38,0.18,0.32,1.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,685.85,59.52,73.85,65.16883394611064,5.348298154236634,65.66,84667028.63299176,9.5,11.411382563528544,7.570607797186312,36.11741347594988,0.92,141.55
142.68,6,64,31847.8159126352,31847.8159126352,0,0.18,0.19,0.15,0.25,0.84,0,0,0.26,0.48,0.23,1.59,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,708.47,62.2,75.78,67.47857397762196,4.932639373107972,67.36,84667028.63314578,9.5,11.613456970254097,6.977666136396499,35.221532985533514,0.92,141.55
104.34,6,64,236884.7633214181,236884.7633214181,0,0.09,0.06,0.38,0.12,0.61,0,0,0.2,0.09,0.57,1.02,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,667.13,55.6,78.79,63.69928125486484,7.807015927354717,63.55,84667028.63325064,9.5,11.281290889310371,11.049646833062322,69.57136818383975,0.92,141.55
111.96,6,64,4440.262074542514,4440.262074542514,0,0.08,0.11,0.2,0.2,0.79,0,0,0.2,0.18,0.31,1.33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,683.97,58.72,70.97,64.83915055726008,4.800240996829531,65.65,84667028.63336854,9.5,11.381392754941974,6.796079591414441,30.599685235585618,0.9,141.55
136.75,6,64,19215.812777412822,19215.812777412822,0,0.16,0.05,0.34,0.17,0.64,0,0,0.51,0.15,0.53,1.47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,677.29,59.46,76.94,65.19286967521643,6.036563596171736,63.9,84667028.63370012,9.5,11.41158056511555,8.543673182165305,47.77666484613408,0.83,141.55
127.27,6,64,64882.91657749563,64882.91657749563,0,0.29,0.15,0.17,0.15,0.81,0,0,0.46,0.36,0.3,1.38,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,696.09,58.68,73.2,65.6408457293051,5.036736573298344,66.27,84667028.6339091,9.5,11.45251773863366,7.1255897246379405,35.57009591838981,0.87,141.55
169.41,6,64,920.1391533642554,920.1391533642554,0,0.25,0.02,0.2,0.11,0.8,0,0,0.63,0.15,0.54,1.91,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,674.44,59.84,68.6,64.50245030236361,3.75408497790616,64.2,84667028.63422705,9.5,11.355304886016834,5.309471192631629,18.526575807541484,0.88,141.55
120.56,6,64,31407.739532550466,31407.739532550466,0,0.07,0.05,0.38,0.05,0.59,0,0,0.29,0.1,0.75,1.07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,656.69,56.64,71.6,62.6037038289368,5.331634754103342,62.67,84667028.63490662,9.5,11.18570755935074,7.535241949906321,38.30810526456703,0.79,141.55
149.11,6,64,42809.48320810428,42809.48320810428,0,0.07,0.06,0.32,0.16,0.66,0,0,0.37,0.2,0.65,1.47,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,666.63,56.68,72.64,63.69600752902069,5.784774805903919,63.91,84667028.63504456,9.5,11.28442836278319,8.182359528901234,41.97968427073222,0.83,141.55
122.11,6,64,1218.2615550073006,1218.2615550073006,0,0.21,0.22,0.08,0.24,0.91,0,0,0.26,0.29,0.1,1.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,706.08,63.89,74.12,67.1562120514934,3.8436151164682286,67.89,84667028.6352215,9.5,11.585729563181784,5.433377400748295,25.66386881046892,0.87,141.55
130.04,6,64,554.0358917485481,554.0358917485481,0,0.2,0.29,0,0.25,1,0,0,0.2,0.52,0,1.71,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,732.6,67.12,73.76,70.11384316732459,2.712398296521185,69.32,84667028.63557343,9.5,11.840703885361684,3.8347298379606514,8.457371325358304,0.91,141.55
133.04,6,64,23274.54699432371,23274.54699432371,0,0.17,0.16,0.22,0.13,0.73,0,0,0.29,0.37,0.39,1.42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,714.79,61.4,77.5,68.68173337322291,5.860475209491176,66.79,84667028.63578638,9.5,11.712220751110513,8.270645189323808,42.4938617129469,0.93,141.55
141.25,6,64,42231.02691085548,42231.02691085548,0,0.19,0.18,0.23,0.14,0.74,0,0,0.32,0.36,0.37,1.56,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,699.21,59.16,76.71,66.33005351416729,6.341774375070641,67.01,84667028.63589369,9.5,11.511162092442436,8.966725443947265,49.16277128966945,0.92,141.55
180.79,6,64,6516.001627689613,6516.001627689613,0,0.16,0.08,0.11,0.38,0.91,0,0,0.26,0.64,0.2,2.09,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,713.02,61.37,74.21,68.06749145402242,3.94169406336473,68.09,84667028.6359976,9.5,11.665673055954665,5.57871922933647,26.76636483825658,0.83,141.55
180.56,6,64,84.71256841163768,84.71256841163768,0,0.32,0.23,0.01,0.18,0.99,0,0,0.35,0.85,0.03,2.07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.28,66.72,73.6,68.84428974929439,2.713270088020069,68.56,84667028.63623627,9.5,11.733153866083205,3.8387754631945823,8.49871302801953,0.92,141.55
146.35,6,64,9249.56871468315,9249.56871468315,0,0.17,0.05,0.4,0.23,0.59,0,0,0.42,0.32,0.56,1.39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,665.85,57.52,73.8,63.45624346465369,6.603929473741182,63.79,84667028.63628025,9.5,11.259441368862372,9.324350501615658,64.5823756790967,0.82,141.55
145.18,6,64,52803.84861131771,52803.84861131771,0,0.17,0.13,0.3,0.31,0.68,0,0,0.41,0.15,0.43,1.64,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,721.12,61.66,77.08,68.16050262521277,6.152172304333654,69.97,84667028.63645771,9.5,11.656290215532936,8.694563862227517,49.73946117700435,0.82,141.55
192.2,6,64,466.32088186996,466.32088186996,0,0.23,0.18,0,0.23,0.98,0,0,0.41,0.76,0,2.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,731.12,66.36,73.72,69.59432031161134,3.2159090251447195,69.68,84667028.63672379,9.5,11.796615618430913,4.5489343181335,12.979290921202375,0.89,141.55
184.4,6,64,14912.920531939037,14912.920531939037,0,0.09,0.06,0.38,0.21,0.6,0,0,0.47,0.4,0.94,1.55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,669.52,57.44,74.13,63.43280191935686,6.090305127648861,64.02,84667028.63676482,9.5,11.256804420893642,8.622367359085564,50.78118076785505,0.91,141.55
